,dist,prob
0,700.0,0.0
1,700.6503251625813,0.0
2,701.3006503251626,0.0
3,701.9509754877439,0.0
4,702.6013006503251,0.0
5,703.2516258129065,0.0
6,703.9019509754877,0.0
7,704.552276138069,0.0
8,705.2026013006504,0.0
9,705.8529264632316,0.0
10,706.5032516258129,0.0
11,707.1535767883942,0.0
12,707.8039019509755,0.0
13,708.4542271135567,0.0
14,709.1045522761381,0.0
15,709.7548774387194,0.0
16,710.4052026013006,0.0
17,711.055527763882,0.0
18,711.7058529264632,0.0
19,712.3561780890445,0.0
20,713.0065032516258,0.0
21,713.6568284142071,0.0
22,714.3071535767884,0.0
23,714.9574787393697,0.0
24,715.607803901951,0.0
25,716.2581290645322,0.0
26,716.9084542271136,0.0
27,717.5587793896948,0.0
28,718.2091045522761,0.0
29,718.8594297148575,0.0
30,719.5097548774387,0.0
31,720.16008004002,0.0
32,720.8104052026013,0.0
33,721.4607303651826,0.0
34,722.1110555277639,0.0
35,722.7613806903452,0.0
36,723.4117058529265,0.0
37,724.0620310155077,0.0
38,724.7123561780891,0.0
39,725.3626813406703,0.0
40,726.0130065032516,0.0
41,726.663331665833,0.0
42,727.3136568284142,0.0
43,727.9639819909955,0.0
44,728.6143071535768,0.0
45,729.2646323161581,0.0
46,729.9149574787393,0.0
47,730.5652826413207,0.0
48,731.215607803902,0.0
49,731.8659329664832,0.0
50,732.5162581290646,0.0
51,733.1665832916458,0.0
52,733.8169084542271,0.0
53,734.4672336168084,0.0
54,735.1175587793897,0.0
55,735.767883941971,0.0
56,736.4182091045523,0.0
57,737.0685342671336,0.0
58,737.7188594297148,0.0
59,738.3691845922962,0.0
60,739.0195097548774,0.0
61,739.6698349174587,0.0
62,740.3201600800401,0.0
63,740.9704852426213,0.0
64,741.6208104052026,0.0
65,742.2711355677839,0.0
66,742.9214607303652,0.0
67,743.5717858929465,0.0
68,744.2221110555278,0.0
69,744.8724362181091,0.0
70,745.5227613806903,0.0
71,746.1730865432717,0.0
72,746.8234117058529,0.0
73,747.4737368684342,0.0
74,748.1240620310155,0.0
75,748.7743871935968,0.0
76,749.4247123561781,0.0
77,750.0750375187594,0.0
78,750.7253626813407,0.0
79,751.3756878439219,0.0
80,752.0260130065033,0.0
81,752.6763381690846,0.0
82,753.3266633316658,0.0
83,753.9769884942472,0.0
84,754.6273136568284,0.0
85,755.2776388194097,0.0
86,755.927963981991,0.0
87,756.5782891445723,0.0
88,757.2286143071535,0.0
89,757.8789394697349,0.0
90,758.5292646323162,0.0
91,759.1795897948974,0.0
92,759.8299149574788,0.0
93,760.48024012006,0.0
94,761.1305652826413,0.0
95,761.7808904452227,0.0
96,762.4312156078039,0.0
97,763.0815407703852,0.0
98,763.7318659329665,0.0
99,764.3821910955478,0.0
100,765.032516258129,0.0
101,765.6828414207104,0.0
102,766.3331665832917,0.0
103,766.9834917458729,0.0
104,767.6338169084543,0.0
105,768.2841420710355,0.0
106,768.9344672336168,0.0
107,769.584792396198,0.0
108,770.2351175587794,0.0
109,770.8854427213607,0.0
110,771.535767883942,0.0
111,772.1860930465233,0.0
112,772.8364182091045,0.0
113,773.4867433716859,0.0
114,774.1370685342672,0.0
115,774.7873936968484,0.0
116,775.4377188594298,0.0
117,776.088044022011,0.0
118,776.7383691845923,0.0
119,777.3886943471736,0.0
120,778.0390195097549,0.0
121,778.6893446723361,0.0
122,779.3396698349175,0.0
123,779.9899949974988,0.0
124,780.64032016008,0.0
125,781.2906453226614,0.0
126,781.9409704852426,0.0
127,782.5912956478239,0.0
128,783.2416208104053,0.0
129,783.8919459729865,0.0
130,784.5422711355678,0.0
131,785.192596298149,0.0
132,785.8429214607304,0.0
133,786.4932466233116,0.0
134,787.143571785893,0.0
135,787.7938969484742,0.0
136,788.4442221110555,0.0
137,789.0945472736369,0.0
138,789.7448724362181,0.0
139,790.3951975987994,0.0
140,791.0455227613807,0.0
141,791.695847923962,0.0
142,792.3461730865433,0.0
143,792.9964982491246,0.0
144,793.6468234117059,0.0
145,794.2971485742871,0.0
146,794.9474737368685,0.0
147,795.5977988994497,0.0
148,796.248124062031,0.0
149,796.8984492246122,0.0
150,797.5487743871936,0.0
151,798.1990995497749,0.0
152,798.8494247123562,0.0
153,799.4997498749375,0.0
154,800.1500750375187,0.0
155,800.8004002001001,0.0
156,801.4507253626814,0.0
157,802.1010505252626,0.0
158,802.751375687844,0.0
159,803.4017008504252,0.0
160,804.0520260130065,0.0
161,804.7023511755879,0.0
162,805.3526763381691,0.0
163,806.0030015007504,0.0
164,806.6533266633317,0.0
165,807.303651825913,0.0
166,807.9539769884942,0.0
167,808.6043021510756,0.0
168,809.2546273136568,0.0
169,809.9049524762381,0.0
170,810.5552776388195,0.0
171,811.2056028014007,0.0
172,811.855927963982,0.0
173,812.5062531265633,0.0
174,813.1565782891446,0.0
175,813.8069034517259,0.0
176,814.4572286143072,0.0
177,815.1075537768885,0.0
178,815.7578789394697,0.0
179,816.4082041020511,0.0
180,817.0585292646323,0.0
181,817.7088544272136,0.0
182,818.3591795897948,0.0
183,819.0095047523762,0.0
184,819.6598299149575,0.0
185,820.3101550775388,0.0
186,820.9604802401201,0.0
187,821.6108054027013,0.0
188,822.2611305652827,0.0
189,822.911455727864,0.0
190,823.5617808904452,0.0
191,824.2121060530266,0.0
192,824.8624312156078,0.0
193,825.5127563781891,0.0
194,826.1630815407703,0.0
195,826.8134067033517,0.0
196,827.4637318659329,0.0
197,828.1140570285143,0.0
198,828.7643821910956,0.0
199,829.4147073536768,0.0
200,830.0650325162582,0.0
201,830.7153576788394,0.0
202,831.3656828414207,0.0
203,832.0160080040021,0.0
204,832.6663331665833,0.0
205,833.3166583291646,0.0
206,833.9669834917459,0.0
207,834.6173086543272,0.0
208,835.2676338169085,0.0
209,835.9179589794898,0.0
210,836.568284142071,0.0
211,837.2186093046523,0.0
212,837.8689344672337,0.0
213,838.5192596298149,0.0
214,839.1695847923962,0.0
215,839.8199099549774,0.0
216,840.4702351175588,0.0
217,841.1205602801401,0.0
218,841.7708854427214,0.0
219,842.4212106053027,0.0
220,843.0715357678839,0.0
221,843.7218609304653,0.0
222,844.3721860930466,0.0
223,845.0225112556278,0.0
224,845.672836418209,0.0
225,846.3231615807904,0.0
226,846.9734867433717,0.0
227,847.623811905953,0.0
228,848.2741370685343,0.0
229,848.9244622311155,0.0
230,849.5747873936969,0.0
231,850.2251125562782,0.0
232,850.8754377188594,0.0
233,851.5257628814408,0.0
234,852.176088044022,0.0
235,852.8264132066033,0.0
236,853.4767383691847,0.0
237,854.1270635317659,0.0
238,854.7773886943472,0.0
239,855.4277138569284,0.0
240,856.0780390195098,0.0
241,856.7283641820911,0.0
242,857.3786893446724,0.0
243,858.0290145072536,0.0
244,858.6793396698349,0.0
245,859.3296648324163,0.0
246,859.9799899949975,0.0
247,860.6303151575788,0.0
248,861.28064032016,0.0
249,861.9309654827414,0.0
250,862.5812906453227,0.0
251,863.231615807904,0.0
252,863.8819409704853,0.0
253,864.5322661330665,0.0
254,865.1825912956479,0.0
255,865.8329164582292,0.0
256,866.4832416208104,0.0
257,867.1335667833916,0.0
258,867.783891945973,0.0
259,868.4342171085543,0.0
260,869.0845422711355,0.0
261,869.7348674337169,0.0
262,870.3851925962981,0.0
263,871.0355177588795,0.0
264,871.6858429214608,0.0
265,872.336168084042,0.0
266,872.9864932466234,0.0
267,873.6368184092046,0.0
268,874.2871435717859,0.0
269,874.9374687343673,0.0
270,875.5877938969485,0.0
271,876.2381190595297,0.0
272,876.888444222111,0.0
273,877.5387693846924,0.0
274,878.1890945472736,0.0
275,878.839419709855,0.0
276,879.4897448724362,0.0
277,880.1400700350175,0.0
278,880.7903951975989,0.0
279,881.4407203601801,0.0
280,882.0910455227614,0.0
281,882.7413706853426,0.0
282,883.391695847924,0.0
283,884.0420210105053,0.0
284,884.6923461730865,0.0
285,885.3426713356679,0.0
286,885.9929964982491,0.0
287,886.6433216608305,0.0
288,887.2936468234118,0.0
289,887.943971985993,0.0
290,888.5942971485742,0.0
291,889.2446223111556,0.0
292,889.8949474737369,0.0
293,890.5452726363181,0.0
294,891.1955977988995,0.0
295,891.8459229614807,0.0
296,892.496248124062,0.0
297,893.1465732866434,0.0
298,893.7968984492246,0.0
299,894.447223611806,0.0
300,895.0975487743872,0.0
301,895.7478739369685,0.0
302,896.3981990995499,0.0
303,897.0485242621311,0.0
304,897.6988494247123,0.0
305,898.3491745872936,0.0
306,898.999499749875,0.0
307,899.6498249124562,0.0
308,900.3001500750375,0.0
309,900.9504752376188,0.0
310,901.6008004002001,0.0
311,902.2511255627815,0.0
312,902.9014507253627,0.0
313,903.551775887944,0.0
314,904.2021010505252,0.0
315,904.8524262131066,0.0
316,905.5027513756879,0.0
317,906.1530765382691,0.0
318,906.8034017008504,0.0
319,907.4537268634317,0.0
320,908.104052026013,0.0
321,908.7543771885943,0.0
322,909.4047023511756,0.0
323,910.0550275137568,0.0
324,910.7053526763382,0.0
325,911.3556778389195,0.0
326,912.0060030015007,0.0
327,912.6563281640821,0.0
328,913.3066533266633,0.0
329,913.9569784892446,0.0
330,914.607303651826,0.0
331,915.2576288144072,0.0
332,915.9079539769886,0.0
333,916.5582791395698,0.0
334,917.2086043021511,0.0
335,917.8589294647323,0.0
336,918.5092546273137,0.0
337,919.1595797898949,0.0
338,919.8099049524762,0.0
339,920.4602301150576,0.0
340,921.1105552776388,0.0
341,921.7608804402201,0.0
342,922.4112056028014,0.0
343,923.0615307653827,0.0
344,923.711855927964,0.0
345,924.3621810905453,0.0
346,925.0125062531266,0.0
347,925.6628314157078,0.0
348,926.3131565782892,0.0
349,926.9634817408705,0.0
350,927.6138069034517,0.0
351,928.264132066033,0.0
352,928.9144572286143,0.0
353,929.5647823911956,0.0
354,930.2151075537769,0.0
355,930.8654327163582,0.0
356,931.5157578789394,0.0
357,932.1660830415208,0.0
358,932.8164082041021,0.0
359,933.4667333666833,0.0
360,934.1170585292647,0.0
361,934.7673836918459,0.0
362,935.4177088544272,0.0
363,936.0680340170086,0.0
364,936.7183591795898,0.0
365,937.368684342171,0.0
366,938.0190095047524,0.0
367,938.6693346673337,0.0
368,939.3196598299149,0.0
369,939.9699849924963,0.0
370,940.6203101550775,0.0
371,941.2706353176588,0.0
372,941.9209604802402,0.0
373,942.5712856428214,0.0
374,943.2216108054027,0.0
375,943.871935967984,0.0
376,944.5222611305653,0.0
377,945.1725862931467,0.0
378,945.8229114557279,0.0
379,946.4732366183092,0.0
380,947.1235617808904,0.0
381,947.7738869434718,0.0
382,948.424212106053,0.0
383,949.0745372686343,0.0
384,949.7248624312156,0.0
385,950.3751875937969,0.0
386,951.0255127563782,0.0
387,951.6758379189595,0.0
388,952.3261630815408,0.0
389,952.976488244122,0.0
390,953.6268134067034,0.0
391,954.2771385692847,0.0
392,954.9274637318659,0.0
393,955.5777888944473,0.0
394,956.2281140570285,0.0
395,956.8784392196098,0.0
396,957.5287643821912,0.0
397,958.1790895447724,0.0
398,958.8294147073536,0.0
399,959.479739869935,0.0
400,960.1300650325163,0.0
401,960.7803901950977,0.0
402,961.4307153576789,0.0
403,962.0810405202601,0.0
404,962.7313656828414,0.0
405,963.3816908454228,0.0
406,964.032016008004,0.0
407,964.6823411705852,0.0
408,965.3326663331666,0.0
409,965.9829914957479,0.0
410,966.6333166583292,0.0
411,967.2836418209105,0.0
412,967.9339669834917,0.0
413,968.584292146073,0.0
414,969.2346173086544,0.0
415,969.8849424712357,0.0
416,970.5352676338169,0.0
417,971.1855927963982,0.0
418,971.8359179589795,0.0
419,972.4862431215608,0.0
420,973.1365682841421,0.0
421,973.7868934467233,0.0
422,974.4372186093046,0.0
423,975.087543771886,0.0
424,975.7378689344673,0.0
425,976.3881940970485,0.0
426,977.0385192596298,0.0
427,977.6888444222111,0.0
428,978.3391695847924,0.0
429,978.9894947473738,0.0
430,979.639819909955,0.0
431,980.2901450725362,0.0
432,980.9404702351176,0.0
433,981.5907953976989,0.0
434,982.2411205602801,0.0
435,982.8914457228615,0.0
436,983.5417708854427,0.0
437,984.192096048024,0.0
438,984.8424212106054,0.0
439,985.4927463731866,0.0
440,986.1430715357678,0.0
441,986.7933966983492,0.0
442,987.4437218609305,0.0
443,988.0940470235118,0.0
444,988.7443721860931,0.0
445,989.3946973486743,0.0
446,990.0450225112556,0.0
447,990.695347673837,0.0
448,991.3456728364182,0.0
449,991.9959979989995,0.0
450,992.6463231615808,0.0
451,993.2966483241621,0.0
452,993.9469734867434,0.0
453,994.5972986493247,0.0
454,995.2476238119059,0.0
455,995.8979489744872,0.0
456,996.5482741370686,0.0
457,997.1985992996499,0.0
458,997.8489244622311,0.0
459,998.4992496248124,0.0
460,999.1495747873937,0.0
461,999.799899949975,0.0
462,1000.4502251125564,0.0
463,1001.1005502751376,0.0
464,1001.7508754377188,0.0
465,1002.4012006003002,0.0
466,1003.0515257628815,0.0
467,1003.7018509254627,0.0
468,1004.352176088044,0.0
469,1005.0025012506253,0.0
470,1005.6528264132066,0.0
471,1006.303151575788,0.0
472,1006.9534767383692,0.0
473,1007.6038019009504,0.0
474,1008.2541270635318,0.0
475,1008.9044522261131,0.0
476,1009.5547773886944,0.0
477,1010.2051025512757,0.0
478,1010.8554277138569,0.0
479,1011.5057528764382,0.0
480,1012.1560780390196,0.0
481,1012.8064032016008,0.0
482,1013.4567283641821,0.0
483,1014.1070535267634,0.0
484,1014.7573786893447,0.0
485,1015.407703851926,0.0
486,1016.0580290145073,0.0
487,1016.7083541770885,0.0
488,1017.3586793396698,0.0
489,1018.0090045022512,0.0
490,1018.6593296648325,0.0
491,1019.3096548274137,0.0
492,1019.959979989995,0.0
493,1020.6103051525763,0.0
494,1021.2606303151576,0.0
495,1021.9109554777389,0.0
496,1022.5612806403202,0.0
497,1023.2116058029014,0.0
498,1023.8619309654828,0.0
499,1024.512256128064,0.0
500,1025.1625812906454,0.0
501,1025.8129064532266,0.0
502,1026.463231615808,0.0
503,1027.1135567783892,0.0
504,1027.7638819409706,0.0
505,1028.4142071035517,0.0
506,1029.064532266133,0.0
507,1029.7148574287144,0.0
508,1030.3651825912957,0.0
509,1031.015507753877,0.0
510,1031.6658329164584,0.0
511,1032.3161580790395,0.0
512,1032.9664832416208,0.0
513,1033.6168084042022,0.0
514,1034.2671335667833,0.0
515,1034.9174587293646,0.0
516,1035.567783891946,0.0
517,1036.2181090545273,0.0
518,1036.8684342171086,0.0
519,1037.51875937969,0.0
520,1038.169084542271,0.0
521,1038.8194097048524,0.0
522,1039.4697348674338,0.0
523,1040.120060030015,0.0
524,1040.7703851925962,0.0
525,1041.4207103551776,0.0
526,1042.071035517759,0.0
527,1042.7213606803402,0.0
528,1043.3716858429216,0.0
529,1044.022011005503,0.0
530,1044.672336168084,0.0
531,1045.3226613306654,0.0
532,1045.9729864932467,0.0
533,1046.6233116558278,0.0
534,1047.2736368184092,0.0
535,1047.9239619809905,0.0
536,1048.5742871435718,0.0
537,1049.2246123061532,0.0
538,1049.8749374687345,0.0
539,1050.5252626313156,0.0
540,1051.175587793897,0.0
541,1051.8259129564783,0.0
542,1052.4762381190594,0.0
543,1053.1265632816408,0.0
544,1053.776888444222,0.0
545,1054.4272136068034,0.0
546,1055.0775387693848,0.0
547,1055.727863931966,0.0
548,1056.3781890945472,0.0
549,1057.0285142571286,2.03e-322
550,1057.67883941971,1.04577143e-315
551,1058.3291645822912,3.870603886605483e-309
552,1058.9794897448724,1.0115287292610588e-302
553,1059.6298149074537,1.861835029581367e-296
554,1060.280140070035,2.412183332099785e-290
555,1060.9304652326164,2.2014165977169022e-284
556,1061.5807903951977,1.4174961395359897e-278
557,1062.231115557779,6.4543905505653184e-273
558,1062.8814407203602,2.0842072787635374e-267
559,1063.5317658829415,4.789835250346217e-262
560,1064.1820910455228,7.869857062965289e-257
561,1064.832416208104,9.299951999553545e-252
562,1065.4827413706853,7.967863232309537e-247
563,1066.1330665332666,5.002644501048575e-242
564,1066.783391695848,2.335061873566616e-237
565,1067.4337168584293,8.274834881835099e-233
566,1068.0840420210106,2.319038903396854e-228
567,1068.7343671835918,5.748275781606656e-224
568,1069.384692346173,1.640592622083549e-219
569,1070.0350175087544,6.498441836493516e-215
570,1070.6853426713358,2.889122044998699e-210
571,1071.335667833917,1.1448402760332177e-205
572,1071.9859929964982,3.7094220928469424e-201
573,1072.6363181590796,9.537056062262854e-197
574,1073.286643321661,1.9115274994788768e-192
575,1073.9369684842422,2.9425920287472986e-188
576,1074.5872936468236,3.434941516064059e-184
577,1075.2376188094047,3.0101073861075333e-180
578,1075.887943971986,1.966126860297721e-176
579,1076.5382691345674,9.531959062783031e-173
580,1077.1885942971485,3.428765892195175e-169
581,1077.8389194597298,9.216724614204654e-166
582,1078.4892446223112,1.8971099788810258e-162
583,1079.1395697848925,3.171433188964402e-159
584,1079.7898949474738,4.737571081822351e-156
585,1080.4402201100552,6.749593435147447e-153
586,1081.0905452726363,8.800637218566382e-150
587,1081.7408704352176,9.588373137631353e-147
588,1082.391195597799,8.224063341670025e-144
589,1083.04152076038,5.44344425325957e-141
590,1083.6918459229614,2.7886548748606804e-138
591,1084.3421710855428,1.122035387593603e-135
592,1084.992496248124,3.620063271616082e-133
593,1085.6428214107054,9.588595420319246e-131
594,1086.2931465732868,2.1393784602237936e-128
595,1086.943471735868,4.158198910009403e-126
596,1087.5937968984492,7.4346896418088636e-124
597,1088.2441220610306,1.3199159365247117e-121
598,1088.894447223612,2.4469784503949527e-119
599,1089.544772386193,4.589144520266484e-117
600,1090.1950975487744,8.038819145305917e-115
601,1090.8454227113557,1.2331887267755248e-112
602,1091.495747873937,1.599199124280111e-110
603,1092.1460730365184,1.721778802262158e-108
604,1092.7963981990997,1.5223152955331412e-106
605,1093.4467233616808,1.0966465332738644e-104
606,1094.0970485242622,6.406491899397864e-103
607,1094.7473736868435,3.0357642966098694e-101
608,1095.3976988494246,1.17457460623583e-99
609,1096.048024012006,3.7580431122087314e-98
610,1096.6983491745873,1.0104491080085155e-96
611,1097.3486743371686,2.318929089082744e-95
612,1097.99899949975,4.597279021405775e-94
613,1098.6493246623313,7.944106905833656e-93
614,1099.2996498249124,1.2070988842781341e-91
615,1099.9499749874938,1.6291402831317775e-90
616,1100.600300150075,1.96970033669192e-89
617,1101.2506253126564,2.1380357190703755e-88
618,1101.9009504752376,2.070614006617565e-87
619,1102.551275637819,1.7684087074652677e-86
620,1103.2016008004002,1.3165750504714528e-85
621,1103.8519259629816,8.486073058963689e-85
622,1104.502251125563,4.733332217113128e-84
623,1105.152576288144,2.295561178308992e-83
624,1105.8029014507254,9.752300922886858e-83
625,1106.4532266133067,3.6623641055184843e-82
626,1107.103551775888,1.2310549712430355e-81
627,1107.7538769384691,3.7735400469559147e-81
628,1108.4042021010505,1.081325777713644e-80
629,1109.0545272636318,2.975779968250226e-80
630,1109.7048524262132,8.051145342249397e-80
631,1110.3551775887945,2.1771188777203098e-79
632,1111.0055027513758,5.937278952805788e-79
633,1111.655827913957,1.6379793957841809e-78
634,1112.3061530765383,4.582403027683136e-78
635,1112.9564782391196,1.3158361060546513e-77
636,1113.6068034017007,3.986975365260106e-77
637,1114.257128564282,1.3066135887114806e-76
638,1114.9074537268634,4.581528993849016e-76
639,1115.5577788894448,1.648148563508834e-75
640,1116.208104052026,5.869282804258568e-75
641,1116.8584292146074,2.0488204758842557e-74
642,1117.5087543771886,7.070069500256244e-74
643,1118.15907953977,2.430765913091761e-73
644,1118.8094047023512,8.263759943675032e-73
645,1119.4597298649326,2.715707910149112e-72
646,1120.1100550275137,8.402972466503703e-72
647,1120.760380190095,2.399812857996425e-71
648,1121.4107053526764,6.261384645662645e-71
649,1122.0610305152577,1.4897030481893576e-70
650,1122.711355677839,3.24286816736445e-70
651,1123.3616808404204,6.491349172115876e-70
652,1124.0120060030015,1.1988387058058627e-69
653,1124.6623311655828,2.0416874832898077e-69
654,1125.3126563281642,3.192466147681392e-69
655,1125.9629814907453,4.556362388595964e-69
656,1126.6133066533266,5.914935487544538e-69
657,1127.263631815908,7.00298913354612e-69
658,1127.9139569784893,7.641642450636943e-69
659,1128.5642821410706,7.817782662431314e-69
660,1129.214607303652,7.666806538042116e-69
661,1129.864932466233,7.444788779358174e-69
662,1130.5152576288144,7.573731502052948e-69
663,1131.1655827913958,8.755493931718345e-69
664,1131.815907953977,1.2159928168645482e-68
665,1132.4662331165582,1.978674064105909e-68
666,1133.1165582791396,3.5160863817101412e-68
667,1133.766883441721,6.456261425216377e-68
668,1134.4172086043022,1.1913231801944488e-67
669,1135.0675337668836,2.1855221131112864e-67
670,1135.7178589294647,3.977773154038036e-67
671,1136.368184092046,7.198336774607651e-67
672,1137.0185092546274,1.300909862633587e-66
673,1137.6688344172087,2.3607651990778412e-66
674,1138.3191595797898,4.3253998484052424e-66
675,1138.9694847423712,8.036092129403361e-66
676,1139.6198099049525,1.5171242390928884e-65
677,1140.2701350675338,2.9091686975934893e-65
678,1140.9204602301152,5.65401788065524e-65
679,1141.5707853926965,1.1111500229961378e-64
680,1142.2211105552776,2.2054127145986594e-64
681,1142.871435717859,4.421776946765227e-64
682,1143.5217608804403,8.9617106572546e-64
683,1144.1720860430214,1.8351494481317084e-63
684,1144.8224112056027,3.785606402986767e-63
685,1145.472736368184,7.820152211102468e-63
686,1146.1230615307654,1.6048953148403375e-62
687,1146.7733866933468,3.2448115790467457e-62
688,1147.423711855928,6.417414079539471e-62
689,1148.0740370185092,1.2355914278900938e-61
690,1148.7243621810906,2.3104789970749953e-61
691,1149.374687343672,4.194314736398328e-61
692,1150.0250125062532,7.39991273497466e-61
693,1150.6753376688343,1.2721145869223503e-60
694,1151.3256628314157,2.140655098329512e-60
695,1151.975987993997,3.551378401325178e-60
696,1152.6263131565784,5.866221272063058e-60
697,1153.2766383191597,9.759018994236445e-60
698,1153.926963481741,1.6520975769829572e-59
699,1154.5772886443222,2.862430341488862e-59
700,1155.2276138069035,5.069685880060097e-59
701,1155.8779389694848,9.108877254853978e-59
702,1156.528264132066,1.6418018866140603e-58
703,1157.1785892946473,2.9344118431384417e-58
704,1157.8289144572286,5.1500755959850464e-58
705,1158.47923961981,8.812369244120715e-58
706,1159.1295647823913,1.4634368686301876e-57
707,1159.7798899449726,2.3528207077978175e-57
708,1160.4302151075537,3.6590611329838156e-57
709,1161.080540270135,5.507173431248792e-57
710,1161.7308654327164,8.036121448645925e-57
711,1162.3811905952978,1.1405340220798414e-56
